"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","535","Should display mocked pokemon on fron-end","webkit","Mon Jul 06 15:31:29 UTC 2026","passed","Mon Jul 06 15:31:29 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","1068","get started link","firefox","Mon Jul 06 15:30:30 UTC 2026","passed","Mon Jul 06 15:30:31 UTC 2026","","e2e/example.spec.js","",""
"","60","Should validate the datas of Pikachu with success","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","1341","Should check contract of PokeApi","firefox","Mon Jul 06 15:30:47 UTC 2026","failed","Mon Jul 06 15:30:48 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","468","Should navigation in site of Playwright and search documentation","webkit","Mon Jul 06 15:31:27 UTC 2026","failed","Mon Jul 06 15:31:28 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","22","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","30","It should return 404 when performing a POST(Sucess)","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","42","It should validate Resource not found returning 404","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","252","It should return 400 when attempting a Get on an non-existent resource","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:12 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","25","It should validate the Delete method (Sucess 200/204)","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","27","It should validate the Delete method (Sucess 200/204)","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","27","It should validate the Delete method (Sucess 200/204)","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1246","Should navigation in site of Playwright and search documentation","firefox","Mon Jul 06 15:30:57 UTC 2026","failed","Mon Jul 06 15:30:58 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","74","Should validate the datas of Pikachu with success","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","130","It should return 400 when attempting a Get on an non-existent resource","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:05 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","40","It should return 404 when attempting a Get on an non-existent resource","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","41","It should return 404 when attempting a Get on an non-existent resource","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1272","Should validate Charizard data across layers","firefox","Mon Jul 06 15:30:37 UTC 2026","failed","Mon Jul 06 15:30:38 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","76","It should validate Non-existent route returning 404","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","253","Should display mocked pokemon on fron-end","chromium","Mon Jul 06 15:30:26 UTC 2026","passed","Mon Jul 06 15:30:26 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","127","It should return 400 when attempting a Get on an non-existent resource","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","75","It should validate Non-existent route returning 404","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","539","Should check contract of PokeApi","webkit","Mon Jul 06 15:31:22 UTC 2026","failed","Mon Jul 06 15:31:23 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","285","Should check contract of PokeApi","chromium","Mon Jul 06 15:30:20 UTC 2026","failed","Mon Jul 06 15:30:20 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","21","It should return 404 when performing a POST(Sucess)","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","191","Should navigation in site of Playwright and search documentation","chromium","Mon Jul 06 15:30:24 UTC 2026","failed","Mon Jul 06 15:30:25 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","5591","has title","webkit","Mon Jul 06 15:31:05 UTC 2026","passed","Mon Jul 06 15:31:10 UTC 2026","","e2e/example.spec.js","",""
"","127","Should show error message when API fails @mock","Mobile Safari","Mon Jul 06 15:31:47 UTC 2026","passed","Mon Jul 06 15:31:47 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","25","It should validate Resource not found returning 404","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","118","It should validate Non-existent route returning 404","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","35","It should return 404 when performing a POST(Sucess)","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","33","It should validate Invalid user ID returning 404","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","28","It should return 404 when performing a POST(Sucess)","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","205","Should validate Charizard data across layers","chromium","Mon Jul 06 15:30:16 UTC 2026","failed","Mon Jul 06 15:30:16 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","60","It should validate Invalid user ID returning 404","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","129","Should show error message when API fails @mock","chromium","Mon Jul 06 15:30:26 UTC 2026","passed","Mon Jul 06 15:30:26 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","1430","has title","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:29 UTC 2026","","e2e/example.spec.js","",""
"","26","It should validate Resource not found returning 404","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","23","It should validate Resource not found returning 404","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","48","Should validate the datas of Pikachu with success","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","22","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","27","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","40","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","222","Should navigation in site of Playwright and search documentation","Mobile Safari","Mon Jul 06 15:31:45 UTC 2026","failed","Mon Jul 06 15:31:46 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","516","Should validate Charizard data across layers","webkit","Mon Jul 06 15:31:17 UTC 2026","failed","Mon Jul 06 15:31:17 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","1199","Should display mocked pokemon on fron-end","firefox","Mon Jul 06 15:31:00 UTC 2026","passed","Mon Jul 06 15:31:01 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","241","Should validate Charizard data across layers","Mobile Safari","Mon Jul 06 15:31:37 UTC 2026","failed","Mon Jul 06 15:31:37 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","290","Should check contract of PokeApi","Mobile Safari","Mon Jul 06 15:31:41 UTC 2026","failed","Mon Jul 06 15:31:41 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","72","It should validate Non-existent route returning 404","firefox","Mon Jul 06 15:30:27 UTC 2026","passed","Mon Jul 06 15:30:27 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","25","It should validate Invalid user ID returning 404","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","23","It should validate 404 error in case of an invalid payload (Theoretical Example)","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","24","It should validate Invalid user ID returning 404","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","34","It should return 201 when performing a POST(Sucess)","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:32 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","2590","get started link","webkit","Mon Jul 06 15:31:11 UTC 2026","passed","Mon Jul 06 15:31:13 UTC 2026","","e2e/example.spec.js","",""
"","196","Should display mocked pokemon on fron-end","Mobile Safari","Mon Jul 06 15:31:47 UTC 2026","passed","Mon Jul 06 15:31:47 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","576","get started link","chromium","Mon Jul 06 15:30:12 UTC 2026","passed","Mon Jul 06 15:30:13 UTC 2026","","e2e/example.spec.js","",""
"","438","Should show error message when API fails @mock","firefox","Mon Jul 06 15:31:02 UTC 2026","passed","Mon Jul 06 15:31:02 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","26","It should return 201 when performing a POST(Sucess)","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","937","Should show error message when API fails @mock","webkit","Mon Jul 06 15:31:29 UTC 2026","passed","Mon Jul 06 15:31:30 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","29","It should return 201 when performing a POST(Sucess)","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","528","has title","Mobile Safari","Mon Jul 06 15:31:33 UTC 2026","passed","Mon Jul 06 15:31:33 UTC 2026","","e2e/example.spec.js","",""
"","564","get started link","Mobile Safari","Mon Jul 06 15:31:33 UTC 2026","passed","Mon Jul 06 15:31:34 UTC 2026","","e2e/example.spec.js","",""
"","48","It should return 404 when attempting a Get on an non-existent resource","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","47","Should validate the datas of Pikachu with success","webkit","Mon Jul 06 15:31:04 UTC 2026","passed","Mon Jul 06 15:31:04 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","50","It should return 201 when performing a POST(Sucess)","chromium","Mon Jul 06 15:30:11 UTC 2026","passed","Mon Jul 06 15:30:11 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","509","has title","chromium","Mon Jul 06 15:30:12 UTC 2026","passed","Mon Jul 06 15:30:12 UTC 2026","","e2e/example.spec.js","",""
"","26","It should validate the Delete method (Sucess 200/204)","firefox","Mon Jul 06 15:30:28 UTC 2026","passed","Mon Jul 06 15:30:28 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","131","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","Mon Jul 06 15:31:32 UTC 2026","passed","Mon Jul 06 15:31:33 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
