"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","174","Should display mocked pokemon on fron-end","Mobile Safari","Mon Jul 20 16:26:03 UTC 2026","passed","Mon Jul 20 16:26:03 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","181","Should display mocked pokemon on fron-end","chromium","Mon Jul 20 16:24:47 UTC 2026","passed","Mon Jul 20 16:24:47 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","66","Should validate the datas of Pikachu with success","webkit","Mon Jul 20 16:25:23 UTC 2026","passed","Mon Jul 20 16:25:23 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","2376","get started link","webkit","Mon Jul 20 16:25:29 UTC 2026","passed","Mon Jul 20 16:25:31 UTC 2026","","e2e/example.spec.js","",""
"","20","It should validate Resource not found returning 404","firefox","Mon Jul 20 16:24:48 UTC 2026","passed","Mon Jul 20 16:24:48 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","254","Should check contract of PokeApi","chromium","Mon Jul 20 16:24:41 UTC 2026","failed","Mon Jul 20 16:24:41 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","117","Should show error message when API fails @mock","chromium","Mon Jul 20 16:24:47 UTC 2026","passed","Mon Jul 20 16:24:47 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","19","It should return 404 when attempting a Get on an non-existent resource","firefox","Mon Jul 20 16:24:49 UTC 2026","passed","Mon Jul 20 16:24:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","140","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","Mon Jul 20 16:25:50 UTC 2026","passed","Mon Jul 20 16:25:50 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","176","Should navigation in site of Playwright and search documentation","chromium","Mon Jul 20 16:24:46 UTC 2026","failed","Mon Jul 20 16:24:46 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","531","Should display mocked pokemon on fron-end","webkit","Mon Jul 20 16:25:46 UTC 2026","passed","Mon Jul 20 16:25:47 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","1187","Should validate Charizard data across layers","firefox","Mon Jul 20 16:24:57 UTC 2026","failed","Mon Jul 20 16:24:58 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","5413","has title","webkit","Mon Jul 20 16:25:23 UTC 2026","passed","Mon Jul 20 16:25:28 UTC 2026","","e2e/example.spec.js","",""
"","23","It should validate Invalid user ID returning 404","chromium","Mon Jul 20 16:24:32 UTC 2026","passed","Mon Jul 20 16:24:32 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","1274","has title","firefox","Mon Jul 20 16:24:49 UTC 2026","passed","Mon Jul 20 16:24:50 UTC 2026","","e2e/example.spec.js","",""
"","38","It should return 201 when performing a POST(Sucess)","firefox","Mon Jul 20 16:24:49 UTC 2026","passed","Mon Jul 20 16:24:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","249","Should check contract of PokeApi","Mobile Safari","Mon Jul 20 16:25:58 UTC 2026","failed","Mon Jul 20 16:25:58 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","20","It should validate Resource not found returning 404","Mobile Safari","Mon Jul 20 16:25:50 UTC 2026","passed","Mon Jul 20 16:25:50 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","21","It should validate Invalid user ID returning 404","firefox","Mon Jul 20 16:24:48 UTC 2026","passed","Mon Jul 20 16:24:49 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","36","It should validate Invalid user ID returning 404","webkit","Mon Jul 20 16:25:22 UTC 2026","passed","Mon Jul 20 16:25:22 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","25","It should validate 404 error in case of an invalid payload (Theoretical Example)","firefox","Mon Jul 20 16:24:49 UTC 2026","passed","Mon Jul 20 16:24:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","22","It should validate Resource not found returning 404","chromium","Mon Jul 20 16:24:32 UTC 2026","passed","Mon Jul 20 16:24:32 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","447","Should validate Charizard data across layers","webkit","Mon Jul 20 16:25:35 UTC 2026","failed","Mon Jul 20 16:25:35 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","26","It should return 201 when performing a POST(Sucess)","chromium","Mon Jul 20 16:24:32 UTC 2026","passed","Mon Jul 20 16:24:32 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1175","Should check contract of PokeApi","firefox","Mon Jul 20 16:25:06 UTC 2026","failed","Mon Jul 20 16:25:07 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","49","Should validate the datas of Pikachu with success","Mobile Safari","Mon Jul 20 16:25:50 UTC 2026","passed","Mon Jul 20 16:25:50 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","22","It should return 201 when performing a POST(Sucess)","Mobile Safari","Mon Jul 20 16:25:50 UTC 2026","passed","Mon Jul 20 16:25:50 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","201","Should validate Charizard data across layers","Mobile Safari","Mon Jul 20 16:25:54 UTC 2026","failed","Mon Jul 20 16:25:54 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","40","It should return 404 when attempting a Get on an non-existent resource","webkit","Mon Jul 20 16:25:22 UTC 2026","passed","Mon Jul 20 16:25:22 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","902","get started link","firefox","Mon Jul 20 16:24:51 UTC 2026","passed","Mon Jul 20 16:24:52 UTC 2026","","e2e/example.spec.js","",""
"","30","It should validate Resource not found returning 404","webkit","Mon Jul 20 16:25:22 UTC 2026","passed","Mon Jul 20 16:25:22 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","584","get started link","chromium","Mon Jul 20 16:24:34 UTC 2026","passed","Mon Jul 20 16:24:34 UTC 2026","","e2e/example.spec.js","",""
"","37","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","Mon Jul 20 16:25:50 UTC 2026","passed","Mon Jul 20 16:25:50 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","25","It should return 404 when performing a POST(Sucess)","firefox","Mon Jul 20 16:24:49 UTC 2026","passed","Mon Jul 20 16:24:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","24","It should validate the Delete method (Sucess 200/204)","firefox","Mon Jul 20 16:24:49 UTC 2026","passed","Mon Jul 20 16:24:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","189","Should validate Charizard data across layers","chromium","Mon Jul 20 16:24:37 UTC 2026","failed","Mon Jul 20 16:24:37 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","214","It should return 400 when attempting a Get on an non-existent resource","webkit","Mon Jul 20 16:25:23 UTC 2026","passed","Mon Jul 20 16:25:23 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
