"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","It should return 404 when attempting a Get on an non-existent resource","firefox","2026-08-21","passed","2026-08-21","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","126","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","2026-08-21","passed","2026-08-21","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","78","It should return 201 when performing a POST(Sucess)","chromium","2026-08-21","passed","2026-08-21","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","21","It should validate Invalid user ID returning 404","chromium","2026-08-21","passed","2026-08-21","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","222","It should return 404 when attempting a Get on an non-existent resource","chromium","2026-08-21","passed","2026-08-21","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","55","It should validate Non-existent route returning 404","firefox","2026-08-21","passed","2026-08-21","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","84","It should return 404 when performing a POST(Sucess)","firefox","2026-08-21","passed","2026-08-21","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","532","Should check contract of PokeApi","webkit","2026-08-21","failed","2026-08-21","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","31","Should validate the datas of Pikachu with success","firefox","2026-08-21","passed","2026-08-21","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","207","It should return 400 when attempting a Get on an non-existent resource","firefox","2026-08-21","passed","2026-08-21","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","886","Should show error message when API fails @mock","webkit","2026-08-21","passed","2026-08-21","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","75","It should validate the Delete method (Sucess 200/204)","firefox","2026-08-21","passed","2026-08-21","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","84","It should return 404 when performing a POST(Sucess)","webkit","2026-08-21","passed","2026-08-21","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","79","It should return 201 when performing a POST(Sucess)","Mobile Safari","2026-08-21","passed","2026-08-21","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","219","Should check contract of PokeApi","Mobile Safari","2026-08-21","failed","2026-08-21","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","53","It should validate Non-existent route returning 404","webkit","2026-08-21","passed","2026-08-21","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
