"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53","It should validate Non-existent route returning 404","Mobile Safari","Fri Jul 17 16:17:00 UTC 2026","passed","Fri Jul 17 16:17:01 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","477","Should validate Charizard data across layers","webkit","Fri Jul 17 16:16:45 UTC 2026","failed","Fri Jul 17 16:16:46 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","1037","get started link","firefox","Fri Jul 17 16:16:03 UTC 2026","passed","Fri Jul 17 16:16:04 UTC 2026","","e2e/example.spec.js","",""
"","40","It should return 404 when attempting a Get on an non-existent resource","chromium","Fri Jul 17 16:15:45 UTC 2026","passed","Fri Jul 17 16:15:45 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","22","It should return 404 when performing a POST(Sucess)","chromium","Fri Jul 17 16:15:45 UTC 2026","passed","Fri Jul 17 16:15:45 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","16","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","Fri Jul 17 16:16:37 UTC 2026","passed","Fri Jul 17 16:16:37 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","191","Should display mocked pokemon on fron-end","chromium","Fri Jul 17 16:15:59 UTC 2026","passed","Fri Jul 17 16:15:59 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","425","Should show error message when API fails @mock","firefox","Fri Jul 17 16:16:34 UTC 2026","passed","Fri Jul 17 16:16:35 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","24","It should validate Invalid user ID returning 404","Mobile Safari","Fri Jul 17 16:17:01 UTC 2026","passed","Fri Jul 17 16:17:01 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","28","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","Fri Jul 17 16:17:01 UTC 2026","passed","Fri Jul 17 16:17:01 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","133","It should return 400 when attempting a Get on an non-existent resource","webkit","Fri Jul 17 16:16:37 UTC 2026","passed","Fri Jul 17 16:16:37 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
