"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82","It should return 404 when performing a POST(Sucess)","firefox","2026-07-24","passed","2026-07-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","64","It should validate Non-existent route returning 404","firefox","2026-07-24","passed","2026-07-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","23","It should validate Resource not found returning 404","chromium","2026-07-24","passed","2026-07-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","83","It should return 404 when performing a POST(Sucess)","webkit","2026-07-24","passed","2026-07-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","51","Should validate the datas of Pikachu with success","webkit","2026-07-24","passed","2026-07-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","131","Should show error message when API fails @mock","Mobile Safari","2026-07-24","passed","2026-07-24","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","218","It should return 404 when attempting a Get on an non-existent resource","chromium","2026-07-24","passed","2026-07-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","82","It should return 404 when performing a POST(Sucess)","Mobile Safari","2026-07-24","passed","2026-07-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","48","Should validate the datas of Pikachu with success","Mobile Safari","2026-07-24","passed","2026-07-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","127","It should return 400 when attempting a Get on an non-existent resource","webkit","2026-07-24","passed","2026-07-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","28","It should validate Invalid user ID returning 404","Mobile Safari","2026-07-24","passed","2026-07-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","84","It should return 201 when performing a POST(Sucess)","firefox","2026-07-24","passed","2026-07-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","191","Should navigation in site of Playwright and search documentation","Mobile Safari","2026-07-24","failed","2026-07-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","471","has title","Mobile Safari","2026-07-24","passed","2026-07-24","","e2e/example.spec.js","",""
"","202","Should validate Charizard data across layers","Mobile Safari","2026-07-24","failed","2026-07-24","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","70","It should validate Non-existent route returning 404","chromium","2026-07-24","passed","2026-07-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","89","Should validate the datas of Pikachu with success","chromium","2026-07-24","passed","2026-07-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","322","Should check contract of PokeApi","chromium","2026-07-24","failed","2026-07-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","83","It should return 201 when performing a POST(Sucess)","webkit","2026-07-24","passed","2026-07-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
