"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","37","It should validate the Delete method (Sucess 200/204)","chromium","Tue Jul 07 14:31:23 UTC 2026","passed","Tue Jul 07 14:31:23 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","484","Should validate Charizard data across layers","webkit","Tue Jul 07 14:32:31 UTC 2026","failed","Tue Jul 07 14:32:32 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","85","It should return 201 when performing a POST(Sucess)","firefox","Tue Jul 07 14:31:41 UTC 2026","passed","Tue Jul 07 14:31:41 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","39","It should return 201 when performing a POST(Sucess)","Mobile Safari","Tue Jul 07 14:32:46 UTC 2026","passed","Tue Jul 07 14:32:46 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","533","Should check contract of PokeApi","webkit","Tue Jul 07 14:32:36 UTC 2026","failed","Tue Jul 07 14:32:37 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","25","It should validate Invalid user ID returning 404","Mobile Safari","Tue Jul 07 14:32:46 UTC 2026","passed","Tue Jul 07 14:32:46 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","59","It should validate Non-existent route returning 404","Mobile Safari","Tue Jul 07 14:32:46 UTC 2026","passed","Tue Jul 07 14:32:46 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","29","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","Tue Jul 07 14:32:46 UTC 2026","passed","Tue Jul 07 14:32:46 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","21","It should validate Invalid user ID returning 404","webkit","Tue Jul 07 14:32:16 UTC 2026","passed","Tue Jul 07 14:32:16 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","250","It should validate Non-existent route returning 404","chromium","Tue Jul 07 14:31:22 UTC 2026","passed","Tue Jul 07 14:31:22 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","183","Should navigation in site of Playwright and search documentation","Mobile Safari","Tue Jul 07 14:32:59 UTC 2026","failed","Tue Jul 07 14:32:59 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","38","It should return 404 when performing a POST(Sucess)","Mobile Safari","Tue Jul 07 14:32:46 UTC 2026","passed","Tue Jul 07 14:32:47 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","125","Should show error message when API fails @mock","Mobile Safari","Tue Jul 07 14:33:00 UTC 2026","passed","Tue Jul 07 14:33:00 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","169","Should display mocked pokemon on fron-end","Mobile Safari","Tue Jul 07 14:33:00 UTC 2026","passed","Tue Jul 07 14:33:00 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","118","Should show error message when API fails @mock","chromium","Tue Jul 07 14:31:39 UTC 2026","passed","Tue Jul 07 14:31:39 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","1139","Should display mocked pokemon on fron-end","firefox","Tue Jul 07 14:32:12 UTC 2026","passed","Tue Jul 07 14:32:13 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","21","It should validate Invalid user ID returning 404","firefox","Tue Jul 07 14:31:41 UTC 2026","passed","Tue Jul 07 14:31:41 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","1806","Should validate Charizard data across layers","firefox","Tue Jul 07 14:31:50 UTC 2026","failed","Tue Jul 07 14:31:51 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","2832","get started link","webkit","Tue Jul 07 14:32:25 UTC 2026","passed","Tue Jul 07 14:32:28 UTC 2026","","e2e/example.spec.js","",""
"","40","It should validate the Delete method (Sucess 200/204)","firefox","Tue Jul 07 14:31:41 UTC 2026","passed","Tue Jul 07 14:31:41 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
