"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","467","Should validate Charizard data across layers","webkit","2026-08-12","failed","2026-08-12","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","20","It should return 404 when performing a POST(Sucess)","webkit","2026-08-12","passed","2026-08-12","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","34","It should validate Invalid user ID returning 404","chromium","2026-08-12","passed","2026-08-12","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","193","Should validate Charizard data across layers","chromium","2026-08-12","failed","2026-08-12","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","30","It should return 201 when performing a POST(Sucess)","firefox","2026-08-12","passed","2026-08-12","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","24","It should return 404 when performing a POST(Sucess)","firefox","2026-08-12","passed","2026-08-12","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","48","Should validate the datas of Pikachu with success","Mobile Safari","2026-08-12","passed","2026-08-12","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","1111","Should display mocked pokemon on fron-end","firefox","2026-08-12","passed","2026-08-12","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","26","It should return 404 when performing a POST(Sucess)","Mobile Safari","2026-08-12","passed","2026-08-12","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","21","It should validate the Delete method (Sucess 200/204)","chromium","2026-08-12","passed","2026-08-12","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","46","Should validate the datas of Pikachu with success","firefox","2026-08-12","passed","2026-08-12","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","187","Should navigation in site of Playwright and search documentation","Mobile Safari","2026-08-12","failed","2026-08-12","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","58","It should return 404 when attempting a Get on an non-existent resource","chromium","2026-08-12","passed","2026-08-12","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","26","It should return 404 when attempting a Get on an non-existent resource","webkit","2026-08-12","passed","2026-08-12","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","42","Should validate the datas of Pikachu with success","webkit","2026-08-12","passed","2026-08-12","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","394","Should show error message when API fails @mock","firefox","2026-08-12","passed","2026-08-12","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
