"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","198","Should navigation in site of Playwright and search documentation","Mobile Safari","2026-08-18","failed","2026-08-18","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","39","It should return 201 when performing a POST(Sucess)","Mobile Safari","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","699","Should show error message when API fails @mock","webkit","2026-08-18","passed","2026-08-18","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","39","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","175","It should return 400 when attempting a Get on an non-existent resource","chromium","2026-08-18","passed","2026-08-18","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","25","It should validate Invalid user ID returning 404","Mobile Safari","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","21","It should validate Resource not found returning 404","webkit","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","260","Should check contract of PokeApi","chromium","2026-08-18","failed","2026-08-18","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","5112","has title","webkit","2026-08-18","passed","2026-08-18","","e2e/example.spec.js","",""
"","80","It should validate Non-existent route returning 404","webkit","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","26","It should validate Invalid user ID returning 404","webkit","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","40","It should validate the Delete method (Sucess 200/204)","chromium","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","499","Should validate Charizard data across layers","webkit","2026-08-18","failed","2026-08-18","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","188","Should navigation in site of Playwright and search documentation","chromium","2026-08-18","failed","2026-08-18","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","46","Should validate the datas of Pikachu with success","Mobile Safari","2026-08-18","passed","2026-08-18","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","47","It should return 404 when performing a POST(Sucess)","firefox","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","211","Should validate Charizard data across layers","Mobile Safari","2026-08-18","failed","2026-08-18","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","62","It should validate Non-existent route returning 404","firefox","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","248","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","2026-08-18","passed","2026-08-18","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","18","It should validate Resource not found returning 404","firefox","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","43","It should return 201 when performing a POST(Sucess)","webkit","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1039","get started link","firefox","2026-08-18","passed","2026-08-18","","e2e/example.spec.js","",""
"","42","It should return 201 when performing a POST(Sucess)","chromium","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","571","get started link","Mobile Safari","2026-08-18","passed","2026-08-18","","e2e/example.spec.js","",""
"","41","It should return 404 when performing a POST(Sucess)","Mobile Safari","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1220","Should navigation in site of Playwright and search documentation","firefox","2026-08-18","failed","2026-08-18","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","31","It should return 404 when attempting a Get on an non-existent resource","webkit","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1209","Should display mocked pokemon on fron-end","firefox","2026-08-18","passed","2026-08-18","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","67","It should validate Non-existent route returning 404","Mobile Safari","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","43","It should validate the Delete method (Sucess 200/204)","firefox","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","20","It should validate Invalid user ID returning 404","chromium","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","95","It should return 201 when performing a POST(Sucess)","firefox","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","44","It should validate the Delete method (Sucess 200/204)","webkit","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","40","It should validate the Delete method (Sucess 200/204)","Mobile Safari","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1239","Should validate Charizard data across layers","firefox","2026-08-18","failed","2026-08-18","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","99","It should validate Non-existent route returning 404","chromium","2026-08-18","passed","2026-08-18","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","523","Should check contract of PokeApi","webkit","2026-08-18","failed","2026-08-18","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","213","Should validate Charizard data across layers","chromium","2026-08-18","failed","2026-08-18","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","43","It should validate 404 error in case of an invalid payload (Theoretical Example)","firefox","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","49","Should validate the datas of Pikachu with success","firefox","2026-08-18","passed","2026-08-18","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","32","It should return 404 when attempting a Get on an non-existent resource","chromium","2026-08-18","passed","2026-08-18","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
