"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71","It should validate Non-existent route returning 404","firefox","2026-09-22","passed","2026-09-22","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","39","It should validate Invalid user ID returning 404","Mobile Safari","2026-09-22","passed","2026-09-22","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","555","get started link","chromium","2026-09-22","passed","2026-09-22","","e2e/example.spec.js","",""
"","130","Should show error message when API fails @mock","Mobile Safari","2026-09-22","passed","2026-09-22","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","29","It should validate Invalid user ID returning 404","firefox","2026-09-22","passed","2026-09-22","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","158","It should return 400 when attempting a Get on an non-existent resource","chromium","2026-09-22","passed","2026-09-22","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","72","It should validate Non-existent route returning 404","webkit","2026-09-22","passed","2026-09-22","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","499","Should validate Charizard data across layers","webkit","2026-09-22","failed","2026-09-22","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","38","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","2026-09-22","passed","2026-09-22","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","130","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","2026-09-22","passed","2026-09-22","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","85","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","2026-09-22","passed","2026-09-22","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","187","Should navigation in site of Playwright and search documentation","chromium","2026-09-22","failed","2026-09-22","Automation Full Stack","e2e/hybrid_test.spec.js","",""
