"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52","It should return 404 when attempting a Get on an non-existent resource","chromium","Mon Apr 13 13:49:22 UTC 2026","passed","Mon Apr 13 13:49:22 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","147","Should display mocked pokemon on fron-end","Mobile Safari","Mon Apr 13 13:50:49 UTC 2026","passed","Mon Apr 13 13:50:49 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","32","It should return 201 when performing a POST(Sucess)","Mobile Safari","Mon Apr 13 13:50:35 UTC 2026","passed","Mon Apr 13 13:50:35 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","31","It should validate the Delete method (Sucess 200/204)","Mobile Safari","Mon Apr 13 13:50:35 UTC 2026","passed","Mon Apr 13 13:50:35 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","29","It should return 404 when performing a POST(Sucess)","webkit","Mon Apr 13 13:50:12 UTC 2026","passed","Mon Apr 13 13:50:12 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","148","It should return 400 when attempting a Get on an non-existent resource","firefox","Mon Apr 13 13:49:37 UTC 2026","passed","Mon Apr 13 13:49:37 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","756","Should show error message when API fails @mock","webkit","Mon Apr 13 13:50:33 UTC 2026","passed","Mon Apr 13 13:50:34 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","165","Should validate Charizard data across layers","Mobile Safari","Mon Apr 13 13:50:39 UTC 2026","failed","Mon Apr 13 13:50:40 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","60","It should validate Resource not found returning 404","chromium","Mon Apr 13 13:49:21 UTC 2026","passed","Mon Apr 13 13:49:22 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","28","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","Mon Apr 13 13:50:35 UTC 2026","passed","Mon Apr 13 13:50:36 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","22","It should validate Invalid user ID returning 404","webkit","Mon Apr 13 13:50:11 UTC 2026","passed","Mon Apr 13 13:50:12 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","3505","has title","webkit","Mon Apr 13 13:50:12 UTC 2026","passed","Mon Apr 13 13:50:15 UTC 2026","","e2e/example.spec.js","",""
"","21","It should validate Resource not found returning 404","webkit","Mon Apr 13 13:50:11 UTC 2026","passed","Mon Apr 13 13:50:11 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","156","Should display mocked pokemon on fron-end","chromium","Mon Apr 13 13:49:35 UTC 2026","passed","Mon Apr 13 13:49:35 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","1156","Should check contract of PokeApi","firefox","Mon Apr 13 13:49:56 UTC 2026","failed","Mon Apr 13 13:49:57 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","429","has title","Mobile Safari","Mon Apr 13 13:50:36 UTC 2026","passed","Mon Apr 13 13:50:36 UTC 2026","","e2e/example.spec.js","",""
