"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","85","It should return 400 when attempting a Get on an non-existent resource","chromium","Tue Apr 07 23:53:40 UTC 2026","passed","Tue Apr 07 23:53:40 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","1099","Should check contract of PokeApi","firefox","Tue Apr 07 23:54:12 UTC 2026","failed","Tue Apr 07 23:54:13 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","28","It should validate Resource not found returning 404","Mobile Safari","Tue Apr 07 23:55:07 UTC 2026","passed","Tue Apr 07 23:55:07 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","49","It should return 404 when performing a POST(Sucess)","chromium","Tue Apr 07 23:53:39 UTC 2026","passed","Tue Apr 07 23:53:39 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","149","Should navigation in site of Playwright and search documentation","Mobile Safari","Tue Apr 07 23:55:19 UTC 2026","failed","Tue Apr 07 23:55:19 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","89","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","Tue Apr 07 23:55:07 UTC 2026","passed","Tue Apr 07 23:55:07 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","34","It should return 404 when attempting a Get on an non-existent resource","webkit","Tue Apr 07 23:54:29 UTC 2026","passed","Tue Apr 07 23:54:29 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","217","Should check contract of PokeApi","Mobile Safari","Tue Apr 07 23:55:15 UTC 2026","failed","Tue Apr 07 23:55:15 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","118","Should validate the datas of Pikachu with success","chromium","Tue Apr 07 23:53:39 UTC 2026","passed","Tue Apr 07 23:53:39 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","420","Should validate Charizard data across layers","webkit","Tue Apr 07 23:54:38 UTC 2026","failed","Tue Apr 07 23:54:39 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","1175","Should validate Charizard data across layers","firefox","Tue Apr 07 23:54:03 UTC 2026","failed","Tue Apr 07 23:54:04 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","68","Should validate the datas of Pikachu with success","firefox","Tue Apr 07 23:53:55 UTC 2026","passed","Tue Apr 07 23:53:55 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","158","Should display mocked pokemon on fron-end","chromium","Tue Apr 07 23:53:53 UTC 2026","passed","Tue Apr 07 23:53:53 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","44","It should validate the Delete method (Sucess 200/204)","webkit","Tue Apr 07 23:54:29 UTC 2026","passed","Tue Apr 07 23:54:29 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","477","Should check contract of PokeApi","webkit","Tue Apr 07 23:54:43 UTC 2026","failed","Tue Apr 07 23:54:43 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","404","Should navigation in site of Playwright and search documentation","webkit","Tue Apr 07 23:54:48 UTC 2026","failed","Tue Apr 07 23:54:48 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","68","Should validate the datas of Pikachu with success","webkit","Tue Apr 07 23:54:29 UTC 2026","passed","Tue Apr 07 23:54:29 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","23","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","Tue Apr 07 23:55:07 UTC 2026","passed","Tue Apr 07 23:55:07 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","411","has title","Mobile Safari","Tue Apr 07 23:55:07 UTC 2026","passed","Tue Apr 07 23:55:08 UTC 2026","","e2e/example.spec.js","",""
"","539","Should display mocked pokemon on fron-end","webkit","Tue Apr 07 23:54:49 UTC 2026","passed","Tue Apr 07 23:54:50 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","526","has title","chromium","Tue Apr 07 23:53:40 UTC 2026","passed","Tue Apr 07 23:53:40 UTC 2026","","e2e/example.spec.js","",""
"","200","It should validate Non-existent route returning 404","firefox","Tue Apr 07 23:53:54 UTC 2026","passed","Tue Apr 07 23:53:55 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
