"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","74","It should validate Non-existent route returning 404","Mobile Safari","Tue Apr 28 16:54:12 UTC 2026","passed","Tue Apr 28 16:54:12 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","498","get started link","chromium","Tue Apr 28 16:52:44 UTC 2026","passed","Tue Apr 28 16:52:45 UTC 2026","","e2e/example.spec.js","",""
"","689","Should show error message when API fails @mock","webkit","Tue Apr 28 16:54:09 UTC 2026","passed","Tue Apr 28 16:54:10 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","179","Should navigation in site of Playwright and search documentation","Mobile Safari","Tue Apr 28 16:54:24 UTC 2026","failed","Tue Apr 28 16:54:24 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","29","It should validate the Delete method (Sucess 200/204)","Mobile Safari","Tue Apr 28 16:54:12 UTC 2026","passed","Tue Apr 28 16:54:12 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","32","It should validate Invalid user ID returning 404","Mobile Safari","Tue Apr 28 16:54:12 UTC 2026","passed","Tue Apr 28 16:54:12 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","42","It should return 404 when attempting a Get on an non-existent resource","firefox","Tue Apr 28 16:52:58 UTC 2026","passed","Tue Apr 28 16:52:58 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","31","It should return 201 when performing a POST(Sucess)","chromium","Tue Apr 28 16:52:42 UTC 2026","passed","Tue Apr 28 16:52:42 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","163","Should validate Charizard data across layers","Mobile Safari","Tue Apr 28 16:54:16 UTC 2026","failed","Tue Apr 28 16:54:16 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","61","It should validate Resource not found returning 404","chromium","Tue Apr 28 16:52:42 UTC 2026","passed","Tue Apr 28 16:52:42 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","31","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","Tue Apr 28 16:52:42 UTC 2026","passed","Tue Apr 28 16:52:42 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","927","get started link","firefox","Tue Apr 28 16:53:00 UTC 2026","passed","Tue Apr 28 16:53:01 UTC 2026","","e2e/example.spec.js","",""
