"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","172","Should navigation in site of Playwright and search documentation","Mobile Safari","Thu May 21 17:33:23 UTC 2026","failed","Thu May 21 17:33:24 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","87","It should validate Non-existent route returning 404","chromium","Thu May 21 17:31:51 UTC 2026","passed","Thu May 21 17:31:51 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","2115","Should validate Charizard data across layers","firefox","Thu May 21 17:32:17 UTC 2026","failed","Thu May 21 17:32:19 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","25","It should return 404 when attempting a Get on an non-existent resource","webkit","Thu May 21 17:32:44 UTC 2026","passed","Thu May 21 17:32:44 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","157","It should return 400 when attempting a Get on an non-existent resource","webkit","Thu May 21 17:32:44 UTC 2026","passed","Thu May 21 17:32:44 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","21","It should return 404 when performing a POST(Sucess)","firefox","Thu May 21 17:32:08 UTC 2026","passed","Thu May 21 17:32:08 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","18","It should return 404 when performing a POST(Sucess)","Mobile Safari","Thu May 21 17:33:11 UTC 2026","passed","Thu May 21 17:33:11 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","28","It should return 201 when performing a POST(Sucess)","firefox","Thu May 21 17:32:08 UTC 2026","passed","Thu May 21 17:32:08 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","535","get started link","chromium","Thu May 21 17:31:54 UTC 2026","passed","Thu May 21 17:31:55 UTC 2026","","e2e/example.spec.js","",""
"","200","Should check contract of PokeApi","Mobile Safari","Thu May 21 17:33:19 UTC 2026","failed","Thu May 21 17:33:20 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","907","get started link","firefox","Thu May 21 17:32:10 UTC 2026","passed","Thu May 21 17:32:11 UTC 2026","","e2e/example.spec.js","",""
"","531","get started link","Mobile Safari","Thu May 21 17:33:12 UTC 2026","passed","Thu May 21 17:33:13 UTC 2026","","e2e/example.spec.js","",""
"","163","Should validate Charizard data across layers","Mobile Safari","Thu May 21 17:33:15 UTC 2026","failed","Thu May 21 17:33:16 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","16","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","Thu May 21 17:31:52 UTC 2026","passed","Thu May 21 17:31:52 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","15","It should validate the Delete method (Sucess 200/204)","chromium","Thu May 21 17:31:52 UTC 2026","passed","Thu May 21 17:31:52 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1297","has title","firefox","Thu May 21 17:32:08 UTC 2026","passed","Thu May 21 17:32:10 UTC 2026","","e2e/example.spec.js","",""
"","20","It should validate the Delete method (Sucess 200/204)","Mobile Safari","Thu May 21 17:33:11 UTC 2026","passed","Thu May 21 17:33:11 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","20","It should return 201 when performing a POST(Sucess)","webkit","Thu May 21 17:32:44 UTC 2026","passed","Thu May 21 17:32:44 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","21","It should validate Invalid user ID returning 404","firefox","Thu May 21 17:32:08 UTC 2026","passed","Thu May 21 17:32:08 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
