"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","152","Should navigation in site of Playwright and search documentation","Mobile Safari","Tue May 12 14:31:51 UTC 2026","failed","Tue May 12 14:31:51 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","161","Should validate Charizard data across layers","chromium","Tue May 12 14:30:31 UTC 2026","failed","Tue May 12 14:30:31 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","73","It should return 201 when performing a POST(Sucess)","webkit","Tue May 12 14:31:16 UTC 2026","passed","Tue May 12 14:31:16 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","72","It should validate the Delete method (Sucess 200/204)","Mobile Safari","Tue May 12 14:31:39 UTC 2026","passed","Tue May 12 14:31:39 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","412","has title","Mobile Safari","Tue May 12 14:31:40 UTC 2026","passed","Tue May 12 14:31:40 UTC 2026","","e2e/example.spec.js","",""
"","73","It should return 404 when performing a POST(Sucess)","webkit","Tue May 12 14:31:16 UTC 2026","passed","Tue May 12 14:31:16 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","2411","get started link","webkit","Tue May 12 14:31:19 UTC 2026","passed","Tue May 12 14:31:22 UTC 2026","","e2e/example.spec.js","",""
"","74","It should return 201 when performing a POST(Sucess)","firefox","Tue May 12 14:30:42 UTC 2026","passed","Tue May 12 14:30:42 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1016","Should display mocked pokemon on fron-end","firefox","Tue May 12 14:31:12 UTC 2026","passed","Tue May 12 14:31:13 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","586","Should show error message when API fails @mock","webkit","Tue May 12 14:31:36 UTC 2026","passed","Tue May 12 14:31:37 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","12","It should validate Invalid user ID returning 404","firefox","Tue May 12 14:30:41 UTC 2026","passed","Tue May 12 14:30:41 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","152","Should validate Charizard data across layers","Mobile Safari","Tue May 12 14:31:43 UTC 2026","failed","Tue May 12 14:31:43 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","71","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","Tue May 12 14:31:16 UTC 2026","passed","Tue May 12 14:31:16 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","419","Should validate Charizard data across layers","webkit","Tue May 12 14:31:25 UTC 2026","failed","Tue May 12 14:31:25 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","2590","has title","webkit","Tue May 12 14:31:16 UTC 2026","passed","Tue May 12 14:31:19 UTC 2026","","e2e/example.spec.js","",""
"","50","It should validate Non-existent route returning 404","firefox","Tue May 12 14:30:41 UTC 2026","passed","Tue May 12 14:30:41 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","1090","Should validate Charizard data across layers","firefox","Tue May 12 14:30:51 UTC 2026","failed","Tue May 12 14:30:52 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","13","It should validate Resource not found returning 404","firefox","Tue May 12 14:30:41 UTC 2026","passed","Tue May 12 14:30:41 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","12","It should validate Resource not found returning 404","webkit","Tue May 12 14:31:16 UTC 2026","passed","Tue May 12 14:31:16 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","115","Should show error message when API fails @mock","Mobile Safari","Tue May 12 14:31:52 UTC 2026","passed","Tue May 12 14:31:52 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","142","Should navigation in site of Playwright and search documentation","chromium","Tue May 12 14:30:39 UTC 2026","failed","Tue May 12 14:30:39 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","199","Should check contract of PokeApi","chromium","Tue May 12 14:30:35 UTC 2026","failed","Tue May 12 14:30:35 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","449","Should check contract of PokeApi","webkit","Tue May 12 14:31:29 UTC 2026","failed","Tue May 12 14:31:30 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","410","Should navigation in site of Playwright and search documentation","webkit","Tue May 12 14:31:34 UTC 2026","failed","Tue May 12 14:31:34 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","72","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","Tue May 12 14:30:27 UTC 2026","passed","Tue May 12 14:30:27 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","12","It should validate Invalid user ID returning 404","webkit","Tue May 12 14:31:16 UTC 2026","passed","Tue May 12 14:31:16 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","1159","Should navigation in site of Playwright and search documentation","firefox","Tue May 12 14:31:09 UTC 2026","failed","Tue May 12 14:31:10 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","37","Should validate the datas of Pikachu with success","chromium","Tue May 12 14:30:27 UTC 2026","passed","Tue May 12 14:30:27 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","72","It should validate the Delete method (Sucess 200/204)","chromium","Tue May 12 14:30:27 UTC 2026","passed","Tue May 12 14:30:27 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","31","Should validate the datas of Pikachu with success","firefox","Tue May 12 14:30:42 UTC 2026","passed","Tue May 12 14:30:42 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","420","has title","chromium","Tue May 12 14:30:27 UTC 2026","passed","Tue May 12 14:30:28 UTC 2026","","e2e/example.spec.js","",""
"","71","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","Tue May 12 14:31:39 UTC 2026","passed","Tue May 12 14:31:39 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","516","get started link","chromium","Tue May 12 14:30:28 UTC 2026","passed","Tue May 12 14:30:29 UTC 2026","","e2e/example.spec.js","",""
"","73","It should return 404 when performing a POST(Sucess)","firefox","Tue May 12 14:30:42 UTC 2026","passed","Tue May 12 14:30:42 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1113","Should check contract of PokeApi","firefox","Tue May 12 14:31:00 UTC 2026","failed","Tue May 12 14:31:01 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","78","It should return 404 when performing a POST(Sucess)","chromium","Tue May 12 14:30:27 UTC 2026","passed","Tue May 12 14:30:27 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","196","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","Tue May 12 14:31:39 UTC 2026","passed","Tue May 12 14:31:40 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","137","It should return 400 when attempting a Get on an non-existent resource","chromium","Tue May 12 14:30:27 UTC 2026","passed","Tue May 12 14:30:27 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","33","It should return 404 when attempting a Get on an non-existent resource","firefox","Tue May 12 14:30:42 UTC 2026","passed","Tue May 12 14:30:42 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
