"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","It should return 404 when performing a POST(Sucess)","firefox","Mon Apr 20 13:29:10 UTC 2026","passed","Mon Apr 20 13:29:10 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","268","Should check contract of PokeApi","Mobile Safari","Mon Apr 20 13:30:16 UTC 2026","failed","Mon Apr 20 13:30:16 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","37","It should return 404 when attempting a Get on an non-existent resource","firefox","Mon Apr 20 13:29:10 UTC 2026","passed","Mon Apr 20 13:29:10 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","88","It should validate Non-existent route returning 404","firefox","Mon Apr 20 13:29:10 UTC 2026","passed","Mon Apr 20 13:29:10 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","314","Should check contract of PokeApi","chromium","Mon Apr 20 13:29:03 UTC 2026","failed","Mon Apr 20 13:29:03 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","62","Should validate the datas of Pikachu with success","Mobile Safari","Mon Apr 20 13:30:08 UTC 2026","passed","Mon Apr 20 13:30:08 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","56","It should return 404 when attempting a Get on an non-existent resource","chromium","Mon Apr 20 13:28:55 UTC 2026","passed","Mon Apr 20 13:28:55 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1715","has title","firefox","Mon Apr 20 13:29:11 UTC 2026","passed","Mon Apr 20 13:29:12 UTC 2026","","e2e/example.spec.js","",""
"","32","It should validate the Delete method (Sucess 200/204)","webkit","Mon Apr 20 13:29:45 UTC 2026","passed","Mon Apr 20 13:29:45 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","30","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","Mon Apr 20 13:29:45 UTC 2026","passed","Mon Apr 20 13:29:45 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","512","Should display mocked pokemon on fron-end","webkit","Mon Apr 20 13:30:05 UTC 2026","passed","Mon Apr 20 13:30:05 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","236","Should navigation in site of Playwright and search documentation","Mobile Safari","Mon Apr 20 13:30:20 UTC 2026","failed","Mon Apr 20 13:30:20 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","473","has title","Mobile Safari","Mon Apr 20 13:30:08 UTC 2026","passed","Mon Apr 20 13:30:09 UTC 2026","","e2e/example.spec.js","",""
"","174","It should return 400 when attempting a Get on an non-existent resource","chromium","Mon Apr 20 13:28:55 UTC 2026","passed","Mon Apr 20 13:28:55 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
