"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1639","Should navigation in site of Playwright and search documentation","firefox","Tue Jul 14 13:42:01 UTC 2026","failed","Tue Jul 14 13:42:03 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","89","It should validate Non-existent route returning 404","firefox","Tue Jul 14 13:41:21 UTC 2026","passed","Tue Jul 14 13:41:22 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","364","Should navigation in site of Playwright and search documentation","webkit","Tue Jul 14 13:42:25 UTC 2026","failed","Tue Jul 14 13:42:25 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","369","Should validate Charizard data across layers","webkit","Tue Jul 14 13:42:16 UTC 2026","failed","Tue Jul 14 13:42:17 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","1665","Should check contract of PokeApi","firefox","Tue Jul 14 13:41:47 UTC 2026","failed","Tue Jul 14 13:41:49 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","142","Should navigation in site of Playwright and search documentation","chromium","Tue Jul 14 13:41:19 UTC 2026","failed","Tue Jul 14 13:41:19 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","99","Should show error message when API fails @mock","Mobile Safari","Tue Jul 14 13:42:42 UTC 2026","passed","Tue Jul 14 13:42:42 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","90","It should validate the Delete method (Sucess 200/204)","firefox","Tue Jul 14 13:41:22 UTC 2026","passed","Tue Jul 14 13:41:22 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","435","Should check contract of PokeApi","webkit","Tue Jul 14 13:42:21 UTC 2026","failed","Tue Jul 14 13:42:21 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","71","Should validate the datas of Pikachu with success","firefox","Tue Jul 14 13:41:22 UTC 2026","passed","Tue Jul 14 13:41:22 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","552","get started link","Mobile Safari","Tue Jul 14 13:42:31 UTC 2026","passed","Tue Jul 14 13:42:31 UTC 2026","","e2e/example.spec.js","",""
"","867","get started link","firefox","Tue Jul 14 13:41:25 UTC 2026","passed","Tue Jul 14 13:41:26 UTC 2026","","e2e/example.spec.js","",""
"","75","It should validate Non-existent route returning 404","webkit","Tue Jul 14 13:42:09 UTC 2026","passed","Tue Jul 14 13:42:09 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","249","Should navigation in site of Playwright and search documentation","Mobile Safari","Tue Jul 14 13:42:41 UTC 2026","failed","Tue Jul 14 13:42:41 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","51","It should validate Resource not found returning 404","chromium","Tue Jul 14 13:41:07 UTC 2026","passed","Tue Jul 14 13:41:07 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","43","It should return 404 when attempting a Get on an non-existent resource","webkit","Tue Jul 14 13:42:09 UTC 2026","passed","Tue Jul 14 13:42:09 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","93","It should validate 404 error in case of an invalid payload (Theoretical Example)","firefox","Tue Jul 14 13:41:22 UTC 2026","passed","Tue Jul 14 13:41:22 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","290","It should return 404 when attempting a Get on an non-existent resource","chromium","Tue Jul 14 13:41:07 UTC 2026","passed","Tue Jul 14 13:41:07 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","57","Should validate the datas of Pikachu with success","Mobile Safari","Tue Jul 14 13:42:30 UTC 2026","passed","Tue Jul 14 13:42:30 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","498","has title","chromium","Tue Jul 14 13:41:08 UTC 2026","passed","Tue Jul 14 13:41:09 UTC 2026","","e2e/example.spec.js","",""
"","99","Should show error message when API fails @mock","chromium","Tue Jul 14 13:41:20 UTC 2026","passed","Tue Jul 14 13:41:21 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","94","It should return 201 when performing a POST(Sucess)","webkit","Tue Jul 14 13:42:09 UTC 2026","passed","Tue Jul 14 13:42:09 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","79","It should validate Non-existent route returning 404","Mobile Safari","Tue Jul 14 13:42:29 UTC 2026","passed","Tue Jul 14 13:42:29 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","88","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","Tue Jul 14 13:42:30 UTC 2026","passed","Tue Jul 14 13:42:30 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","604","It should return 400 when attempting a Get on an non-existent resource","firefox","Tue Jul 14 13:41:22 UTC 2026","passed","Tue Jul 14 13:41:23 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","102","It should validate the Delete method (Sucess 200/204)","chromium","Tue Jul 14 13:41:07 UTC 2026","passed","Tue Jul 14 13:41:07 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","90","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","Tue Jul 14 13:42:09 UTC 2026","passed","Tue Jul 14 13:42:09 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","144","Should display mocked pokemon on fron-end","chromium","Tue Jul 14 13:41:20 UTC 2026","passed","Tue Jul 14 13:41:20 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","412","Should display mocked pokemon on fron-end","webkit","Tue Jul 14 13:42:26 UTC 2026","passed","Tue Jul 14 13:42:27 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","90","It should validate the Delete method (Sucess 200/204)","webkit","Tue Jul 14 13:42:09 UTC 2026","passed","Tue Jul 14 13:42:09 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","560","get started link","chromium","Tue Jul 14 13:41:09 UTC 2026","passed","Tue Jul 14 13:41:09 UTC 2026","","e2e/example.spec.js","",""
"","455","has title","Mobile Safari","Tue Jul 14 13:42:30 UTC 2026","passed","Tue Jul 14 13:42:31 UTC 2026","","e2e/example.spec.js","",""
"","827","Should show error message when API fails @mock","webkit","Tue Jul 14 13:42:27 UTC 2026","passed","Tue Jul 14 13:42:28 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","102","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","Tue Jul 14 13:41:08 UTC 2026","passed","Tue Jul 14 13:41:08 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","243","It should return 201 when performing a POST(Sucess)","chromium","Tue Jul 14 13:41:07 UTC 2026","passed","Tue Jul 14 13:41:07 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","123","It should return 400 when attempting a Get on an non-existent resource","webkit","Tue Jul 14 13:42:10 UTC 2026","passed","Tue Jul 14 13:42:10 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","61","Should validate the datas of Pikachu with success","webkit","Tue Jul 14 13:42:09 UTC 2026","passed","Tue Jul 14 13:42:10 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","253","Should check contract of PokeApi","chromium","Tue Jul 14 13:41:15 UTC 2026","failed","Tue Jul 14 13:41:16 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","1423","Should display mocked pokemon on fron-end","firefox","Tue Jul 14 13:42:05 UTC 2026","passed","Tue Jul 14 13:42:06 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","44","It should validate Resource not found returning 404","firefox","Tue Jul 14 13:41:22 UTC 2026","passed","Tue Jul 14 13:41:22 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","1868","has title","firefox","Tue Jul 14 13:41:23 UTC 2026","passed","Tue Jul 14 13:41:25 UTC 2026","","e2e/example.spec.js","",""
"","127","Should display mocked pokemon on fron-end","Mobile Safari","Tue Jul 14 13:42:42 UTC 2026","passed","Tue Jul 14 13:42:42 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","1514","get started link","webkit","Tue Jul 14 13:42:12 UTC 2026","passed","Tue Jul 14 13:42:13 UTC 2026","","e2e/example.spec.js","",""
"","344","It should validate Non-existent route returning 404","chromium","Tue Jul 14 13:41:06 UTC 2026","passed","Tue Jul 14 13:41:07 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","91","It should return 404 when performing a POST(Sucess)","webkit","Tue Jul 14 13:42:09 UTC 2026","passed","Tue Jul 14 13:42:09 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","32","It should validate Invalid user ID returning 404","Mobile Safari","Tue Jul 14 13:42:29 UTC 2026","passed","Tue Jul 14 13:42:29 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","171","Should validate Charizard data across layers","chromium","Tue Jul 14 13:41:12 UTC 2026","failed","Tue Jul 14 13:41:12 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
