"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","83","It should validate 404 error in case of an invalid payload (Theoretical Example)","firefox","Wed Jul 22 13:50:51 UTC 2026","passed","Wed Jul 22 13:50:51 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","88","It should return 201 when performing a POST(Sucess)","firefox","Wed Jul 22 13:50:51 UTC 2026","passed","Wed Jul 22 13:50:51 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","563","has title","chromium","Wed Jul 22 13:50:34 UTC 2026","passed","Wed Jul 22 13:50:35 UTC 2026","","e2e/example.spec.js","",""
"","45","Should validate the datas of Pikachu with success","firefox","Wed Jul 22 13:50:51 UTC 2026","passed","Wed Jul 22 13:50:51 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","83","It should return 404 when performing a POST(Sucess)","Mobile Safari","Wed Jul 22 13:51:55 UTC 2026","passed","Wed Jul 22 13:51:55 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1248","Should navigation in site of Playwright and search documentation","firefox","Wed Jul 22 13:51:20 UTC 2026","failed","Wed Jul 22 13:51:21 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","83","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","Wed Jul 22 13:50:34 UTC 2026","passed","Wed Jul 22 13:50:34 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","22","It should validate Resource not found returning 404","chromium","Wed Jul 22 13:50:33 UTC 2026","passed","Wed Jul 22 13:50:33 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","542","Should display mocked pokemon on fron-end","webkit","Wed Jul 22 13:51:51 UTC 2026","passed","Wed Jul 22 13:51:52 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","78","Should validate the datas of Pikachu with success","chromium","Wed Jul 22 13:50:34 UTC 2026","passed","Wed Jul 22 13:50:34 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","84","It should return 404 when performing a POST(Sucess)","firefox","Wed Jul 22 13:50:51 UTC 2026","passed","Wed Jul 22 13:50:51 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","31","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","Wed Jul 22 13:51:55 UTC 2026","passed","Wed Jul 22 13:51:55 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","977","get started link","firefox","Wed Jul 22 13:50:53 UTC 2026","passed","Wed Jul 22 13:50:54 UTC 2026","","e2e/example.spec.js","",""
"","84","It should return 201 when performing a POST(Sucess)","Mobile Safari","Wed Jul 22 13:51:55 UTC 2026","passed","Wed Jul 22 13:51:55 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","111","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","Wed Jul 22 13:51:55 UTC 2026","passed","Wed Jul 22 13:51:55 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","129","It should return 400 when attempting a Get on an non-existent resource","firefox","Wed Jul 22 13:50:51 UTC 2026","passed","Wed Jul 22 13:50:51 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","455","Should show error message when API fails @mock","firefox","Wed Jul 22 13:51:25 UTC 2026","passed","Wed Jul 22 13:51:25 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","2506","get started link","webkit","Wed Jul 22 13:51:33 UTC 2026","passed","Wed Jul 22 13:51:36 UTC 2026","","e2e/example.spec.js","",""
"","227","It should return 201 when performing a POST(Sucess)","chromium","Wed Jul 22 13:50:33 UTC 2026","passed","Wed Jul 22 13:50:33 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","64","It should validate Non-existent route returning 404","webkit","Wed Jul 22 13:51:27 UTC 2026","passed","Wed Jul 22 13:51:27 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","82","It should validate the Delete method (Sucess 200/204)","Mobile Safari","Wed Jul 22 13:51:55 UTC 2026","passed","Wed Jul 22 13:51:55 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","578","get started link","Mobile Safari","Wed Jul 22 13:51:56 UTC 2026","passed","Wed Jul 22 13:51:56 UTC 2026","","e2e/example.spec.js","",""
"","86","It should validate the Delete method (Sucess 200/204)","chromium","Wed Jul 22 13:50:33 UTC 2026","passed","Wed Jul 22 13:50:33 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","177","Should display mocked pokemon on fron-end","chromium","Wed Jul 22 13:50:49 UTC 2026","passed","Wed Jul 22 13:50:49 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","137","Should show error message when API fails @mock","Mobile Safari","Wed Jul 22 13:52:09 UTC 2026","passed","Wed Jul 22 13:52:10 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","122","Should show error message when API fails @mock","chromium","Wed Jul 22 13:50:49 UTC 2026","passed","Wed Jul 22 13:50:49 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","22","It should validate Invalid user ID returning 404","webkit","Wed Jul 22 13:51:27 UTC 2026","passed","Wed Jul 22 13:51:27 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","1205","Should check contract of PokeApi","firefox","Wed Jul 22 13:51:10 UTC 2026","failed","Wed Jul 22 13:51:11 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","247","Should check contract of PokeApi","Mobile Safari","Wed Jul 22 13:52:04 UTC 2026","failed","Wed Jul 22 13:52:04 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","552","Should check contract of PokeApi","webkit","Wed Jul 22 13:51:44 UTC 2026","failed","Wed Jul 22 13:51:45 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
