"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90","It should return 404 when performing a POST(Sucess)","webkit","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","99","It should return 201 when performing a POST(Sucess)","webkit","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","96","It should return 404 when performing a POST(Sucess)","firefox","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","104","Should show error message when API fails @mock","Mobile Safari","2026-09-07","passed","2026-09-07","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","498","Should check contract of PokeApi","webkit","2026-09-07","failed","2026-09-07","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","89","It should validate the Delete method (Sucess 200/204)","chromium","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","165","Should navigation in site of Playwright and search documentation","chromium","2026-09-07","failed","2026-09-07","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","423","Should navigation in site of Playwright and search documentation","webkit","2026-09-07","failed","2026-09-07","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","67","It should validate Non-existent route returning 404","webkit","2026-09-07","passed","2026-09-07","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","23","It should validate Resource not found returning 404","webkit","2026-09-07","passed","2026-09-07","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","27","It should validate Resource not found returning 404","Mobile Safari","2026-09-07","passed","2026-09-07","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","4273","has title","webkit","2026-09-07","passed","2026-09-07","","e2e/example.spec.js","",""
"","97","It should validate 404 error in case of an invalid payload (Theoretical Example)","firefox","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","2179","has title","firefox","2026-09-07","passed","2026-09-07","","e2e/example.spec.js","",""
"","307","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","2026-09-07","passed","2026-09-07","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","461","Should validate Charizard data across layers","webkit","2026-09-07","failed","2026-09-07","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","380","Should show error message when API fails @mock","firefox","2026-09-07","passed","2026-09-07","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","92","It should return 404 when performing a POST(Sucess)","chromium","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","207","Should validate Charizard data across layers","chromium","2026-09-07","failed","2026-09-07","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","96","It should return 201 when performing a POST(Sucess)","firefox","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","21","It should validate Invalid user ID returning 404","webkit","2026-09-07","passed","2026-09-07","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","91","It should validate the Delete method (Sucess 200/204)","Mobile Safari","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","987","Should display mocked pokemon on fron-end","firefox","2026-09-07","passed","2026-09-07","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","90","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","648","get started link","Mobile Safari","2026-09-07","passed","2026-09-07","","e2e/example.spec.js","",""
"","27","It should validate Invalid user ID returning 404","firefox","2026-09-07","passed","2026-09-07","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","110","Should show error message when API fails @mock","chromium","2026-09-07","passed","2026-09-07","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","1809","get started link","webkit","2026-09-07","passed","2026-09-07","","e2e/example.spec.js","",""
"","73","It should validate Non-existent route returning 404","firefox","2026-09-07","passed","2026-09-07","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","879","Should show error message when API fails @mock","webkit","2026-09-07","passed","2026-09-07","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","639","get started link","chromium","2026-09-07","passed","2026-09-07","","e2e/example.spec.js","",""
"","473","has title","Mobile Safari","2026-09-07","passed","2026-09-07","","e2e/example.spec.js","",""
"","182","Should validate Charizard data across layers","Mobile Safari","2026-09-07","failed","2026-09-07","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","148","It should return 400 when attempting a Get on an non-existent resource","chromium","2026-09-07","passed","2026-09-07","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","89","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","166","Should display mocked pokemon on fron-end","Mobile Safari","2026-09-07","passed","2026-09-07","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","92","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","465","has title","chromium","2026-09-07","passed","2026-09-07","","e2e/example.spec.js","",""
"","42","It should return 404 when attempting a Get on an non-existent resource","firefox","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","260","It should return 404 when attempting a Get on an non-existent resource","chromium","2026-09-07","passed","2026-09-07","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
