"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","555","get started link","Mobile Safari","2026-09-24","passed","2026-09-24","","e2e/example.spec.js","",""
"","109","It should validate 404 error in case of an invalid payload (Theoretical Example)","firefox","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","188","Should validate the datas of Pikachu with success","firefox","2026-09-24","passed","2026-09-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","244","It should return 404 when attempting a Get on an non-existent resource","chromium","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","274","It should return 404 when attempting a Get on an non-existent resource","firefox","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","5380","has title","webkit","2026-09-24","passed","2026-09-24","","e2e/example.spec.js","",""
"","330","Should check contract of PokeApi","Mobile Safari","2026-09-24","failed","2026-09-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","1192","Should check contract of PokeApi","firefox","2026-09-24","failed","2026-09-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","890","get started link","firefox","2026-09-24","passed","2026-09-24","","e2e/example.spec.js","",""
"","131","It should return 404 when performing a POST(Sucess)","webkit","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","563","Should check contract of PokeApi","webkit","2026-09-24","failed","2026-09-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","125","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","189","Should navigation in site of Playwright and search documentation","chromium","2026-09-24","failed","2026-09-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","1100","Should navigation in site of Playwright and search documentation","firefox","2026-09-24","failed","2026-09-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","184","It should validate Non-existent route returning 404","webkit","2026-09-24","passed","2026-09-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","173","Should navigation in site of Playwright and search documentation","Mobile Safari","2026-09-24","failed","2026-09-24","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","112","It should return 201 when performing a POST(Sucess)","firefox","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","370","It should validate Non-existent route returning 404","firefox","2026-09-24","passed","2026-09-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","566","get started link","chromium","2026-09-24","passed","2026-09-24","","e2e/example.spec.js","",""
"","138","It should return 201 when performing a POST(Sucess)","chromium","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","60","It should validate Resource not found returning 404","Mobile Safari","2026-09-24","passed","2026-09-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","496","has title","Mobile Safari","2026-09-24","passed","2026-09-24","","e2e/example.spec.js","",""
"","120","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","65","It should validate Resource not found returning 404","webkit","2026-09-24","passed","2026-09-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","202","It should return 400 when attempting a Get on an non-existent resource","webkit","2026-09-24","passed","2026-09-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","118","It should return 404 when performing a POST(Sucess)","firefox","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","48","It should validate Invalid user ID returning 404","firefox","2026-09-24","passed","2026-09-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","129","It should validate the Delete method (Sucess 200/204)","webkit","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","76","It should validate Invalid user ID returning 404","Mobile Safari","2026-09-24","passed","2026-09-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","122","It should validate the Delete method (Sucess 200/204)","chromium","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","521","Should display mocked pokemon on fron-end","webkit","2026-09-24","passed","2026-09-24","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","115","It should validate the Delete method (Sucess 200/204)","Mobile Safari","2026-09-24","passed","2026-09-24","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","427","It should validate Non-existent route returning 404","chromium","2026-09-24","passed","2026-09-24","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","523","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","2026-09-24","passed","2026-09-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","225","Should validate the datas of Pikachu with success","chromium","2026-09-24","passed","2026-09-24","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
