"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","119","Should display mocked pokemon on fron-end","Mobile Safari","Mon May 25 14:54:17 UTC 2026","passed","Mon May 25 14:54:17 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","15","It should validate Resource not found returning 404","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","39","It should return 404 when performing a POST(Sucess)","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:06 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","39","It should validate 404 error in case of an invalid payload (Theoretical Example)","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:07 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","403","Should show error message when API fails @mock","firefox","Mon May 25 14:53:47 UTC 2026","passed","Mon May 25 14:53:48 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","51","It should return 201 when performing a POST(Sucess)","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1548","Should navigation in site of Playwright and search documentation","firefox","Mon May 25 14:53:42 UTC 2026","failed","Mon May 25 14:53:44 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","122","Should navigation in site of Playwright and search documentation","Mobile Safari","Mon May 25 14:54:16 UTC 2026","failed","Mon May 25 14:54:16 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","12","It should validate Resource not found returning 404","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","13","It should validate Resource not found returning 404","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:06 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","14","It should validate Resource not found returning 404","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","40","It should validate 404 error in case of an invalid payload (Theoretical Example)","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","175","Should check contract of PokeApi","Mobile Safari","Mon May 25 14:54:13 UTC 2026","failed","Mon May 25 14:54:13 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","12","It should return 404 when attempting a Get on an non-existent resource","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","170","Should navigation in site of Playwright and search documentation","chromium","Mon May 25 14:53:15 UTC 2026","failed","Mon May 25 14:53:15 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","317","Should navigation in site of Playwright and search documentation","webkit","Mon May 25 14:54:03 UTC 2026","failed","Mon May 25 14:54:03 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","43","It should validate the Delete method (Sucess 200/204)","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","351","Should check contract of PokeApi","webkit","Mon May 25 14:53:59 UTC 2026","failed","Mon May 25 14:53:59 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","16","It should validate Invalid user ID returning 404","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","121","It should return 400 when attempting a Get on an non-existent resource","Mobile Safari","Mon May 25 14:54:07 UTC 2026","passed","Mon May 25 14:54:07 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","54","It should validate the Delete method (Sucess 200/204)","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","511","Should show error message when API fails @mock","webkit","Mon May 25 14:54:04 UTC 2026","passed","Mon May 25 14:54:05 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","20","It should validate Invalid user ID returning 404","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","700","get started link","firefox","Mon May 25 14:53:21 UTC 2026","passed","Mon May 25 14:53:21 UTC 2026","","e2e/example.spec.js","",""
"","1474","Should display mocked pokemon on fron-end","firefox","Mon May 25 14:53:45 UTC 2026","passed","Mon May 25 14:53:47 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","40","It should validate the Delete method (Sucess 200/204)","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:06 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","40","It should validate the Delete method (Sucess 200/204)","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","42","It should return 404 when performing a POST(Sucess)","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","97","Should show error message when API fails @mock","chromium","Mon May 25 14:53:17 UTC 2026","passed","Mon May 25 14:53:17 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","719","has title","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:50 UTC 2026","","e2e/example.spec.js","",""
"","118","Should show error message when API fails @mock","Mobile Safari","Mon May 25 14:54:17 UTC 2026","passed","Mon May 25 14:54:17 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","29","Should validate the datas of Pikachu with success","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","156","It should return 400 when attempting a Get on an non-existent resource","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","322","Should validate Charizard data across layers","webkit","Mon May 25 14:53:55 UTC 2026","failed","Mon May 25 14:53:56 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","156","Should check contract of PokeApi","chromium","Mon May 25 14:53:12 UTC 2026","failed","Mon May 25 14:53:12 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","13","It should return 404 when attempting a Get on an non-existent resource","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","510","Should display mocked pokemon on fron-end","chromium","Mon May 25 14:53:17 UTC 2026","passed","Mon May 25 14:53:17 UTC 2026","Tests using mocks @mock","e2e/using_mocks.spec.js","",""
"","472","get started link","chromium","Mon May 25 14:53:06 UTC 2026","passed","Mon May 25 14:53:07 UTC 2026","","e2e/example.spec.js","",""
"","49","It should return 201 when performing a POST(Sucess)","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","212","It should return 404 when attempting a Get on an non-existent resource","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","64","Should validate the datas of Pikachu with success","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","22","It should return 404 when attempting a Get on an non-existent resource","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:06 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","1115","Should check contract of PokeApi","firefox","Mon May 25 14:53:34 UTC 2026","failed","Mon May 25 14:53:35 UTC 2026","Automation Full Stack","e2e/hybrid_test.spec.js","",""
"","26","Should validate the datas of Pikachu with success","Mobile Safari","Mon May 25 14:54:07 UTC 2026","passed","Mon May 25 14:54:07 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","1055","has title","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:20 UTC 2026","","e2e/example.spec.js","",""
"","153","Should validate Charizard data across layers","Mobile Safari","Mon May 25 14:54:10 UTC 2026","failed","Mon May 25 14:54:10 UTC 2026","Final Challenge: UI + API + environment Mocks @mock","e2e/final_challenge.spec.js","",""
"","240","It should validate Non-existent route returning 404","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:05 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","53","It should validate 404 error in case of an invalid payload (Theoretical Example)","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","14","It should validate Invalid user ID returning 404","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","65","It should return 201 when performing a POST(Sucess)","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","54","It should return 404 when performing a POST(Sucess)","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","41","It should return 201 when performing a POST(Sucess)","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:06 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","343","has title","Mobile Safari","Mon May 25 14:54:07 UTC 2026","passed","Mon May 25 14:54:07 UTC 2026","","e2e/example.spec.js","",""
"","30","Should validate the datas of Pikachu with success","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","128","It should return 400 when attempting a Get on an non-existent resource","webkit","Mon May 25 14:53:49 UTC 2026","passed","Mon May 25 14:53:49 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","190","It should return 400 when attempting a Get on an non-existent resource","chromium","Mon May 25 14:53:05 UTC 2026","passed","Mon May 25 14:53:06 UTC 2026","PokeApi - Validaçao de Pokémon","api/api_pokemon.spec.js","",""
"","49","It should validate Non-existent route returning 404","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:06 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","40","It should validate Non-existent route returning 404","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","42","It should return 404 when performing a POST(Sucess)","firefox","Mon May 25 14:53:19 UTC 2026","passed","Mon May 25 14:53:19 UTC 2026","Batery the tests of error and Http verbs","api/api_errors.spec.js","",""
"","14","It should validate Invalid user ID returning 404","Mobile Safari","Mon May 25 14:54:06 UTC 2026","passed","Mon May 25 14:54:06 UTC 2026","DDT - Endpoint Testing","api/api_data_driven.spec.js","",""
"","450","get started link","Mobile Safari","Mon May 25 14:54:07 UTC 2026","passed","Mon May 25 14:54:08 UTC 2026","","e2e/example.spec.js","",""
